GeneSymbol	corr_miRNA143_mrna	corr_miRNA143_protein
PDCD11	-0.267069081153588	-0.0930431429229204
PDCD4	-0.102749832327297	-0.13093671141231
PDCD5	0.146713615023474	-0.0826982570245729
PDCD6IP	-0.130080482897384	-0.0402424608392082
PDCD6	0.027028839704896	-0.122805546723278
PDCL3	0.122334004024145	0.103781718732948
PDE12	-0.0311871227364185	-0.283889033284904
PDE4D	0.0382629107981221	0.0889455656234403
PDHA1	-0.11234071093226	0.058521698434679
PDHB	-0.117002012072435	-0.103588195841717
PDHX	-0.115928906773977	0.124762008966715
PDIA3	0.0681086519114688	-0.0895665129547797
PDIA4	0.0668678739101274	-0.243281993840867
PDIA5	-0.0473507712944333	-0.110884747304035
PDIA6	0.197250167672703	-0.0920584883685925
PDK1	-0.100134138162307	-0.215073207017963
PDK3	-0.067270288397049	-0.000150939602872472
PDLIM1	-0.019047619047619	-0.183996512465143
PDLIM3	0.477967806841046	0.15387452946994
PDLIM4	0.286183769282361	0.226816629887003
PDLIM5	0.011234071093226	0.146195055295675
PDLIM7	0.379040912139504	0.21546122956181
PDPR	-0.0628437290409121	0.0934062281674865
PDS5A	-0.0959087860496311	-0.113601113410682
PDS5B	-0.0209926224010731	0.0354801388403135
PDXDC1	-0.317505030181087	-0.265698620067868
PDXK	0.0694835680751174	-0.0131361833318114
PEA15	0.390207914151576	0.119349116980216
PEBP1	-0.0865526492287056	0.0396884615076113
PECAM1	0.27374245472837	0.1966418533671
PEF1	0.0829979879275654	0.0409264571514497
PELP1	-0.380549966465459	-0.266090966488252
PEPD	0.163145539906103	0.0345452177260605
PES1	-0.0315560026827632	-0.117773306505701
PEX11B	0.0129107981220657	0.116803507715307
PEX1	0.0454728370221328	-0.2359441289435
PFAS	-0.314989939637827	-0.116193142177078
PFDN1	0.246344735077129	-0.038913118593377
PFDN2	0.196076458752515	-0.0635354485297991
PFDN5	0.294433266264252	-0.17451386825976
PFDN6	-0.0968653325430801	-0.184255758776086
PFKFB2	-0.219986586183769	-0.199195038856714
PFKL	-0.0464788732394366	-0.0490622668398014
PFKM	0.020523138832998	0.194285618498446
PFKP	-0.0917169684775318	0.0697362464257391
PFN1	0.124916163648558	-0.152266904227795
PFN2	0.184272300469484	0.117562212195628
PGAM1	0.0381958417169685	-0.046378658441087
PGAM2	0.0199865861837693	0.0845259354543536
PGAM5	0.0128772635814889	-0.156225896328501
PGD	0.152012072434608	-0.0725873387387218
PGK1	0.20700871898055	0.16746604293847
PGK2	0.0476563758037437	0.174513749161636
PGLS	-0.00496311200536553	0.094299128101945
PGLYRP1	0.303994223387326	0.222766004322505
PGLYRP2	0.154995986421095	0.164347270264141
PGM1	0.0428906773977196	-0.042673060640841
PGM2L1	-0.0707243460764587	0.125423507107954
PGM2	-0.0839704896042924	-0.200508061131355
PGM3	0.00201207243460765	-0.0994013784647196
PGM5	0.231891348088531	-0.016728893888256
PGP	0.0218645204560697	0.0269918840059557
PGRMC1	0.167907444668008	0.0984087593827032
PGRMC2	-0.0124413145539906	-0.0834674714956405
PHB2	-0.0385311871227364	-0.0489784283797197
PHB	0.0638162307176392	-0.115817361851521
PHF5A	0.110898725687458	-0.0852308931026908
PHGDH	-0.133903420523139	-0.0720334009725836
PHKA1	-0.0512072434607646	0.141175326444272
PHPT1	0.0284372904091214	-0.157165258214389
PI4KA	0.0146210596914822	0.193287106933317
PICALM	0.0758215962441314	0.160399741828277
PIGO	-0.142387659289068	-0.00523595554137258
PIGR	-0.154862508383635	-0.108203730969103
PIGS	0.0479543930248156	-0.0890864134287466
PIGT	0.0339704896042924	-0.0192143173815704
PIKFYVE	0.00898725687458082	0.114808322016226
PIN1	0.0528169014084507	0.0269995971006499
PIP4K2A	0.44047619047619	0.0710931492444095
PIP4K2C	0.108417169684775	0.0783866521773271
PITPNA	-0.0409792085848424	-0.176627428200581
PITPNB	0.15261569416499	-0.165849241733587
PITRM1	-0.0384641180415828	0.0663665250006609
PKLR	0.0355968636194039	0.0375257801156057
PKN2	-0.0612676056338028	-0.0512984644869094
PKP2	-0.0936284372904091	-0.203591609545882
PKP3	0.011569416498994	-0.0552313883299799
PLA2G2A	-0.156941649899396	0.0349926225776616
PLA2G4A	-0.0589201877934272	-0.0727189322140679
PLAA	0.0868879946344735	0.0622752081486747
PLBD1	0.0891683433936955	0.0271496249998712
PLCB3	-0.228101945003353	-0.157244779052969
PLCD1	0.0356136820925553	0.0284329211461946
PLCH1	-0.219785378940309	-0.0395103141561221
PLD3	0.258651911468813	-0.178005467998137
PLEC	-0.0378269617706237	0.0957685151178763
PLEKHA6	-0.300737759892689	-0.247921558125991
PLEKHO2	0.399530516431925	0.0709943084307904
PLG	-0.0448695914636113	0.187850028610947
PLIN2	0.0456405097250168	0.111293105634177
PLIN3	0.125989268947015	0.149164137581961
PLOD1	0.0669014084507042	0.362319326807583
PLOD2	0.123507712944333	0.252046999067134
PLOD3	0.0621059691482227	0.0482242865558408
PLP2	-0.0472837022132797	-0.0692684972312666
PLRG1	0.245472837022133	-0.247432361480179
PLS1	-0.0045271629778672	-0.0448375602992997
PLS3	0.343661971830986	0.372966900508194
PLSCR1	0.0456405097250168	0.187003554894686
PLVAP	0.262541918175721	0.185730620289411
PLXNA4	0.390241448692153	0.234632281563241
PLXNB2	-0.0314889336016097	-0.053572775992196
PML	0.0760898725687458	0.248782246446389
PMM2	-0.187793427230047	-0.228317886258425
PMPCA	-0.0367873910127431	-0.19352945615583
PMPCB	0.113145539906103	-0.075185700642706
PMVK	-0.0233400402414487	0.062940758583977
PNMA2	0.00417508530434948	-0.153117349938242
PNN	-0.321931589537223	0.0363206480396169
PNO1	0.142723004694836	-0.151901567023672
PNPLA6	0.114252179745137	-0.03336874553355
PNPLA8	0.305633802816901	0.267578791860087
PNPT1	0.052112676056338	0.142119382964453
PNP	-0.305432595573441	-0.222628379990203
POF1B	0.0790744466800805	-0.0341734158756914
POFUT1	0.0249496981891348	-0.065815398401308
POLD1	-0.104426559356137	-0.0945913091373401
POLD2	-0.00298457411133467	-0.10101789347346
POLDIP2	-0.0103957075788062	-0.0315189157967155
POLDIP3	-0.102213279678068	-0.114977237135771
POLE3	-0.0686787391012743	0.0462826610293682
POLR1A	-0.139168343393695	-0.132335063486146
POLR1C	-0.0226022803487592	-0.127588577722343
POLR2A	-0.171093226022803	-0.10242393289082
POLR2B	0.126894701542589	-0.148929391861845
POLR2C	0.0495975855130785	-0.0823057820700529
POLR2E	-0.0480214621059691	0.0594084308996328
POLR2H	-0.158283031522468	0.00139211532745125
POLR3A	-0.158819584171697	0.0978596429272665
PON1	-0.105125055991164	0.00365977162019821
PON2	0.195137491616365	0.0534934226391189
POR	0.137357478202549	0.112379898527421
POSTN	0.318578135479544	0.345070422535211
PPA1	0.0758551307847082	-0.247088709552739
PPA2	0.0016767270288397	-0.25002095947444
PPAN	-0.126961770623742	-0.185428123370296
PPCS	-0.0096579476861167	-0.0434618577063449
PPFIBP1	0.0716297786720322	0.329459112197776
PPIAL4G	-0.11579476861167	0.0344405506512306
PPIA	0.0136150234741784	-0.0398772494488525
PPIB	0.0517102615694165	-0.107861551815823
PPIC	0.218175720992622	0.154430443470462
PPID	0.165727699530516	0.126278547305993
PPIE	0.0246478873239437	0.0460957705286084
PPIF	-0.0538229376257545	-0.186788956989772
PPIG	0.0408450704225352	-0.00976305408978876
PPIH	0.0359490274983233	0.187881989043053
PPIL1	-0.0342387659289068	0.203033428653592
PPL	0.118846411804158	0.171294960891018
PPM1A	-0.0510731052984574	0.108220952846842
PPM1B	0.0403755868544601	0.280470797166631
PPM1F	0.249932930918846	0.144242404357857
PPM1G	0.0523138832997988	0.0314899896216513
PPME1	-0.167505030181087	0.0241967939373186
PPP1CA	0.0217974513749162	-0.0403933700673553
PPP1CB	0.128303152246814	0.0397558644567029
PPP1CC	-0.0833668678739101	0.0120222335872232
PPP1R10	-0.28953722334004	-0.0522134531756727
PPP1R12A	0.120590207914152	0.110950887857445
PPP1R12C	0.0905097250167673	-0.0907907999613587
PPP1R14B	0.130583501006036	-0.153455010541812
PPP1R1B	-0.290241448692153	-0.303425965406365
PPP1R7	0.114654594232059	-0.0386492060618727
PPP2CA	0.238765928906774	0.014436982826066
PPP2CB	0.130415828303152	0.0063381875821753
PPP2R1A	-0.0764587525150905	0.073896457830596
PPP2R1B	-0.0861837692823608	-0.0683780747593566
PPP2R2A	0.0505365526492287	-0.101527523949952
PPP2R4	0.00288397048960429	-0.0771629778672032
PPP2R5A	0.0524144869215292	-0.157402407681017
PPP2R5B	0.0479208584842388	0.153163460882482
PPP2R5C	-0.10690811535882	-0.0129786288821942
PPP2R5D	-0.0907780013413816	0.157667929932048
PPP2R5E	-0.0613346747149564	-0.13095567464759
PPP3CA	-0.0198189134808853	0.0250339542951739
PPP3CB	0.114453386988598	0.0412670200136806
PPP4C	0.0977867203219316	-0.150342908116511
PPP5C	-0.0135145331538381	-0.0976742627457813
PPP6C	0.0754862508383635	0.0914563598418718
PPT1	0.174949698189135	-0.149144357665305
PRAF2	0.219953051643192	0.280737757844212
PRCP	0.29926224010731	0.0502260571979589
PRDX1	0.0639503688799463	-0.160022134922467
PRDX2	-0.156103286384977	-0.281689905157598
PRDX3	0.00741113346747149	0.0389339280188734
PRDX4	0.158316566063045	-0.222553844355946
PRDX5	0.0203219315895372	-0.150773822519896
PRDX6	-0.0467475414800255	-0.166951739785909
PREB	0.0945674044265593	0.0844324084601766
PRELP	0.412139503688799	0.172483517024512
PREP	-0.173809523809524	-0.200451155183823
PRG2	0.0083448848059148	-0.107864754067792
PRG3	-0.175958793109042	-0.107460184613068
PRKAA1	-0.141079812206573	-0.285891545819571
PRKAB1	-0.204929577464789	0.188673868078331
PRKAB2	-0.0200536552649229	0.024214067743467
PRKACA	0.127498323272971	-0.0158116684417733
PRKACB	-0.0194164989939638	0.200102301461295
PRKAG1	0.125285043594903	-0.0539928736588425
PRKAR1A	0.218645204560697	0.0986619270148009
PRKAR2A	-0.131052984574111	0.0778007863943035
PRKAR2B	0.221931589537223	0.115621961211716
PRKCA	-0.0891348088531187	0.0698240246586955
PRKCDBP	0.347451374916164	0.212168722540573
PRKCD	-0.099027498323273	0.102121237887239
PRKCSH	-0.0647216633132126	-0.0972207085322885
PRKDC	-0.174782025486251	-0.0169052355217169
PRKG1	0.231052984574111	0.250568547498516
PRKRA	0.131086519114688	0.0193849147441253
PRMT1	-0.00244802146210597	-0.144972249722755
PRMT5	-0.130617035546613	-0.188638116743119
PROCR	0.181924882629108	0.113567579958977
PROM1	-0.205533199195171	-0.0314854742263069
PROS1	-0.0116700201207243	0.118618618788856
PROSC	0.044466800804829	0.0817123886739802
PRPF19	-0.231757209926224	-0.0287060480598378
PRPF31	0.0039570757880617	0.0472357765072731
PRPF38A	-0.0167337357478203	-0.0503266740212508
PRPF3	-0.0879610999329309	-0.157179391676215
PRPF40A	0.0606304493628437	-0.13179958444028
PRPF4B	-0.0422535211267606	-0.0333671476130741
PRPF4	-0.0842387659289068	-0.239993963715221
PRPF6	-0.00533199195171026	-0.102152205620578
PRPF8	-0.093158953722334	-0.255285970625602
PRPH	0.273989606401835	0.307712944332663
PRPS1	0.0810865191146881	0.106205670800825
PRPS2	-0.0437961099932931	0.135048123755474
PRPSAP1	0.0316566063044936	-0.135190437076898
PRPSAP2	-0.115392354124748	-0.20507321058378
PRRC1	0.0983903420523139	-0.0304851976620607
PRTN3	-0.260754833399142	0.106805321385415
PRUNE2	-0.142219986586184	0.120541023992786
PRX	-0.0917169684775318	0.153538878350878
PSAP	0.419684775318578	-0.0878109306782258
PSAT1	-0.0866532528504359	-0.148264977174645
PSIP1	-0.0930248155600268	-0.2580445029004
PSMA1	0.25868544600939	-0.0508396421935331
PSMA2	0.175754527162978	0.0414829222546955
PSMA3	-0.0286720321931589	-0.126458752515091
PSMA4	-0.0231052984574111	-0.050688732965386
PSMA5	0.0361167002012072	0.116901408450704
PSMA6	0.0367203219315895	-0.0809920267919434
PSMA7	0.227833668678739	-0.223077374585344
PSMB10	0.0425217974513749	-0.113534780185563
PSMB1	0.174916163648558	0.0352115628077667
PSMB2	0.0924211938296445	0.0809725425150778
PSMB3	0.168041582830315	0.0139352372968866
PSMB4	0.20710932260228	-0.140662989003492
PSMB5	0.101911468812877	-0.00735607186093961
PSMB6	0.0414822266934943	-0.108783651804663
PSMB7	0.0810194500335345	-0.0257333313214745
PSMB8	0.135781354795439	0.0307178966970612
PSMB9	0.108081824279007	0.0452739071954694
PSMC1	-0.0572434607645875	0.072653800375746
PSMC2	0.308752515090543	-0.0562560783709478
PSMC3	-0.0494299128101945	-0.0491636973812815
PSMC4	0.131723675385647	-0.0636826264494752
PSMC5	0.0369550637156271	0.0860503525378374
PSMC6	-0.0456405097250168	0.247872634755817
PSMD10	0.280985915492958	0.249729612328836
PSMD11	0.100301810865191	-0.151378723523488
PSMD12	0.0866197183098591	-0.0330320763305376
PSMD13	0.13420523138833	-0.0266098810361551
PSMD14	0.185613682092555	0.142814025031042
PSMD1	0.00261569416498994	0.119123676672871
PSMD2	0.166901408450704	0.0740318430424905
PSMD3	0.116599597585513	-0.197456341184382
PSMD4	0.0961770623742454	0.135212401181824
PSMD5	0.108584842387659	0.189102859688568
PSMD6	0.0973172367538565	0.0882636507714685
PSMD7	0.229309188464118	0.0981077659875864
PSMD8	0.266968477531858	-0.134110249541436
PSMD9	0.0112005365526492	-0.000100608682656599
PSME1	0.00124077800134138	-0.23994366106091
PSME2	-0.18692152917505	-0.0587870353374949
PSME3	0.231052984574111	-0.0241283042287506
PSMF1	0.0956740442655936	0.0988480307101083
PSMG1	-0.0145204560697518	-0.0930012549274318
PSMG3	0.0839369550637156	0.0308460316466925
PSPC1	-0.129543930248156	-0.240629113263933
PTBP1	-0.218980549966465	-0.185450673700685
PTBP2	0.00606975184439973	-0.167006212482714
PTCD3	-0.115593561368209	-0.0579002968688726
PTGES2	-0.0588531187122736	-0.0876469307076736
PTGES3	-0.0209255533199195	-0.0619063189243153
PTGFRN	-0.0577800134138162	0.110456196128329
PTGIS	0.530415828303152	0.23766674515241
PTGR1	-0.0543259557344064	-0.0381409254368428
PTK2B	0.0188128772635815	0.10509193720356
PTK2	-0.0577464788732394	0.0632341476257596
PTK7	0.112005365526492	0.208664772107496
PTMA	0.0177733065057009	-0.027672028430329
PTP4A2	0.0371227364185111	0.0430491257237553
PTPLAD1	-0.226022803487592	-0.09758878572844
PTPN11	-0.0733735747820255	0.0367234008165932
PTPN1	0.225553319919517	-0.0015929841651272
PTPN23	-0.094466800804829	-0.0733580375360924
PTPN6	0.168008048289738	-0.00791415157612341
PTPN9	0.139570757880617	0.058731400628414
PTPRA	0.238028169014084	0.252194442308215
PTPRC	0.290979208584842	0.0109999748665626
PTPRF	-0.197317236753856	-0.0590034502751186
PTPRK	-0.0948021462105969	-0.171591417921038
PTRF	0.372769953051643	0.23682092555332
PTRH2	-0.0634808853118712	0.127854723570336
PUF60	-0.0584507042253521	-0.106338028169014
PUM1	-0.0903420523138833	-0.142573273314924
PURA	0.127330650570087	0.0142021160669875
PURB	0.019215291750503	0.0878678631410723
PUS1	-0.170422535211268	-0.154124779773085
PUS7	-0.0294938757042198	-0.16763167092967
PVRL2	0.0968142186452045	-0.0798450877774381
PWP2	0.0887994634473508	-0.034779984214244
PXDN	0.364050972501677	0.271722727273088
PXN	0.0479543930248156	0.0176734437380186
PYCARD	0.167337357478203	0.141383993715276
PYCR1	-0.200435949027498	0.0154930876354173
PYCR2	0.0242790073775989	0.0371401264325588
PYCRL	-0.190945674044266	0.120031190509576
PYGB	0.00979208584842388	-0.0574959338768597
PYGL	-0.0494299128101945	-0.0432934548426922
PYGM	0.249564050972502	0.0270972718621773
PZP	0.391616364855801	0.0128772635814889
QARS	-0.160429242119383	-0.0503538012959631
QDPR	-0.0709926224010731	0.0348929820014107
QPRT	0.0356136820925553	0.0390700718467829
QSER1	-0.0346076458752515	0.0439827248025952
QSOX1	0.0399396378269618	0.0246047403433345
QTRT1	-0.061569416498994	-0.24652159259757
RAB10	0.107880617035547	-0.152066198896158
RAB11A	0.0660630449362844	-0.187502620362656
RAB11B	0.101710261569416	-0.229814133258691
RAB13	0.0291079812206573	-0.206758943325034
RAB14	0.200033534540577	0.083334730641001
RAB15	-0.198692152917505	-0.145040535941313
RAB18	0.14644533869886	0.0293952428501608
RAB1A	0.214252179745137	-0.263462812657669
RAB1B	0.0079476861167002	-0.272271500231101
RAB21	0.00922199865861838	0.14200677428422
RAB22A	0.153018108651911	0.226955596525312
RAB23	0.0891348088531187	0.149657991436744
RAB25	-0.0748826291079812	-0.226657847458288
RAB27A	0.0694164989939638	-0.130906469103425
RAB27B	-0.0106322322474454	-0.0496000805497032
RAB2A	0.191817572099262	-0.0818598724237561
RAB2B	0.0575117370892019	-0.0448047756759987
RAB31	0.405533199195171	0.241426728475664
RAB32	0.132997987927565	-0.0317167019628859
RAB33B	0.0556673373574782	0.115652589810359
RAB34	0.354191817572099	0.225484607120667
RAB35	0.100033534540577	-0.332771615756219
RAB3B	-0.0369215291750503	-0.221888572327927
RAB3D	-0.343326626425218	-0.301114213229376
RAB3GAP1	-0.00177733065057009	0.199250245686155
RAB3GAP2	0.0246143527833669	0.040242798238532
RAB5A	-0.0119216291220581	-0.0646902981684401
RAB5B	-0.0472166331321261	-0.216005030581742
RAB5C	0.362374245472837	0.154065429374805
RAB6A	0.057813547954393	0.019467290430967
RAB7A	0.341515761234071	0.0707105429252605
RAB8A	-0.0214621059691482	-0.331678934971759
RAB8B	0.187625754527163	-0.310492559484717
RABGAP1	-0.0970154258886653	-0.0571150688741269
RABGGTA	-0.165828303152247	-0.312689229514141
RABL3	0.0465459423205902	0.148890324187556
RAC1	-0.0438631790744467	0.0409641584933392
RAC2	0.263615023474178	0.00274992454629968
RAC3	-0.150704225352113	-0.0774835048074922
RAD21	-0.0702883970489604	0.03040441439401
RAD23A	-0.0831656606304494	0.101386816723197
RAD23B	0.172971160295104	0.0613011401743796
RAD50	0.0536887994634473	0.0481891348088531
RAE1	0.0869215291750503	0.100036050569465
RAI14	0.287024539115881	0.272896788261489
RALA	0.062709590878605	0.0957299641969599
RALB	0.337189805499665	0.121584573571512
RALGAPA2	-0.0624413145539906	0.199728193667082
RALGAPB	0.118745808182428	0.0902896047272451
RALYL	0.178604343711522	-0.0896270710983838
RALY	0.0930583501006036	-0.0273141122923104
RANBP1	0.0492957746478873	0.0955622816532623
RANBP2	-0.212877263581489	-0.112795318515496
RANBP6	-0.109859154929577	-0.0803688954803827
RANGAP1	-0.161871227364185	0.115358819584172
RAN	0.0153252850435949	-0.244906856286209
RAP1A	0.11841046277666	-0.180536226320253
RAP1B	0.165828303152247	-0.210706351054974
RAP1GDS1	0.0846076458752515	0.0693349877984707
RAP2A	0.100368879946345	0.0165644996239425
RAP2B	0.209054325955734	-0.0191654719746729
RAP2C	0.218879946344735	-0.162357045460745
RARS	0.149530516431925	0.0145880143614678
RASAL3	0.217035546613011	0.0379581224021811
RAVER1	-0.128336686787391	-0.0254705512694975
RB1	0.1158953722334	0.198117663811479
RBBP4	0.0854124748490946	-0.288765928906774
RBBP7	-0.0741784037558685	-0.258063434750607
RBM10	-0.0616364855801475	-0.191716099399213
RBM12B	-0.193762575452716	-0.101221030408733
RBM12	-0.0619718309859155	-0.0828987743036437
RBM14	-0.231019450033534	-0.228089002195078
RBM15	-0.167706237424547	0.037836479184731
RBM17	-0.0245808182427901	-0.172808600353528
RBM25	-0.142421193829645	0.0704069484832119
RBM26	0.0719651240778001	0.174928237226623
RBM27	0.0654258886653253	0.15143496966
RBM28	-0.0473843058350101	-0.0529114802548648
RBM39	-0.0363849765258216	-0.179998155591131
RBM3	-0.108048289738431	-0.0559828416993752
RBM42	-0.102414486921529	-0.127268463751693
RBM47	-0.300301810865191	-0.206447285865736
RBM4	0.00130784708249497	-0.213323943459542
RBM8A	-0.00519785378940309	0.116418893634291
RBMXL1	-0.0619382964453387	-0.0101107487490873
RBMX	-0.0368209255533199	-0.00959095901240121
RBX1	0.140073775989269	0.353310424212352
RCC1	-0.0712944332662642	-0.215010312074357
RCC2	-0.125452716297787	-0.0340040241448692
RCN1	0.0554661301140174	0.012944658236612
RCN2	0.0649228705566734	-0.0399067724196343
RCN3	0.4	0.319804147340063
RDH11	-0.162005365526492	-0.177501299510188
RDH13	-0.130818242790074	-0.239738960598714
RDH14	0.0461770623742455	0.17379809766962
RDX	0.323172367538565	0.0371062802350417
RECQL	0.233165660630449	0.146869445738042
REEP5	0.135446009389671	0.135263837440836
REEP6	-0.19299128101945	-0.0870753797904308
REG1A	-0.0291750503018109	-0.0585051554786583
REG1B	0.016538654997638	0.0263863164243426
REG3A	-0.0398058333836372	-0.113347244829865
REG4	-0.0813547954393025	-0.216804275469461
RELA	0.0289738430583501	0.116074723061276
REPS2	-0.250167672702884	0.00736466069495424
RER1	0.00845070422535211	-0.10540613076229
RETN	0.233048316896074	0.104849402018102
RETSAT	-0.0767270288397049	-0.281074193185622
RFC2	0.0308517773306506	-0.175995576949303
RFC3	0.00539906103286385	-0.141320030894939
RFC4	-0.0294097920858484	-0.101019587708103
RFC5	-0.142622401073105	-0.100178776407676
RFTN1	0.506203890006707	0.101012983698768
RGPD1	-0.219114688128773	-0.104129113484911
RGPD5	-0.17897384305835	-0.034237984519951
RGS9	0.148661111038856	-0.116263508955081
RHEB	0.251542588866533	-0.183555029695524
RHOA	0.0984238765928907	-0.0552989210190545
RHOB	0.28869885982562	0.100976734525947
RHOC	0.223138832997988	-0.0941026545114721
RHOG	0.212407780013414	0.078372849569541
RHOQ	0.291381623071764	-0.101512458556697
RHOT1	0.224144869215292	-0.0578280940731172
RHOT2	-0.139738430583501	-0.176950937421345
RHPN2	-0.0752179745137492	-0.0919454721882368
RIC8A	0.0841381623071764	0.105841221581925
RIF1	-0.0729711602951039	-0.0600265506859201
RIPK1	-0.0936619718309859	-0.187626893360659
RMND1	-0.121160295103957	0.143317452733251
RNASE2	0.187919418003619	-0.151887910185631
RNASE3	-0.0726208709746483	-0.0523143218858248
RNASEH2C	0.0587189805499665	-0.126964973238109
RNASET2	-0.136317907444668	-0.171151451333322
RNF114	-0.0332327297116029	0.0566922640626365
RNF123	-0.176525821596244	-0.155423646590669
RNF20	-0.0979543930248155	-0.140173602565099
RNF213	0.0427565392354125	0.0761917537289152
RNF40	-0.127464788732394	-0.093118184367608
RNH1	0.225821596244131	0.178169014084507
RNPEP	-0.196177062374245	-0.158637804143765
RNPS1	-0.0698189134808853	0.15188515238939
ROCK1	0.0647551978537894	0.0720628571893319
ROCK2	-0.0304158283031522	0.0465471130373509
ROMO1	0.0832662642521797	0.0480828442916376
RP2	0.149262240107311	-0.0511349832397965
RPA1	-0.00174379610999329	-0.0243796109993293
RPA2	0.178906773977196	0.0541605533907023
RPA3	0.0630114017437961	0.162218842271649
RPAP3	-0.014989939637827	-0.0734793408404515
RPE	0.0432260228034876	-0.0558732290049719
RPF2	-0.00952380952380952	-0.0479373387725827
RPIA	-0.0551643192488263	-0.105318906975966
RPL10A	0.0316901408450704	0.157276995305164
RPL10L	-0.104010591081898	0.238371508232904
RPL10	0.127733065057009	0.209005776380387
RPL11	-0.194030851777331	0.174919096588918
RPL12	-0.11234071093226	-0.164960554056721
RPL13A	-0.0681757209926224	-0.136839987275897
RPL13	0.0170355466130114	-0.29189198262039
RPL14	-0.0660295103957076	-0.108569895553417
RPL15	0.0997652582159624	-0.0972182632306889
RPL17	-0.0703219315895372	-0.209894449156011
RPL18A	0.0470489604292421	-0.129679155597746
RPL18	-0.00318578135479544	-0.28478009360297
RPL19	-0.0483568075117371	-0.0191819180248024
RPL21	0.160194500335345	0.0392357414143686
RPL22L1	-0.045271629778672	-0.109558658551278
RPL22	-0.0966130114017438	-0.302201579545827
RPL23A	0.0146881287726358	0.12035080719601
RPL23	-0.0472166331321261	-0.0851295723669417
RPL24	0.0634138162307176	-0.15486510507048
RPL26L1	0.168376928236083	-0.0597590523080383
RPL26	-0.137826961770624	-0.00150905432595573
RPL27A	-0.0237089201877934	-0.33902028019535
RPL27	0.133501006036217	-0.210798122065728
RPL28	0.0404091213950369	0.0203400630949185
RPL29	-0.200637156270959	0.0880631801461846
RPL30	0.0717639168343394	0.0292428548764913
RPL31	-0.0807176391683434	-0.0660647065443668
RPL32	-0.141515761234071	-0.0383644793333785
RPL34	-0.0802816901408451	0.020675084285931
RPL35A	-0.0746143527833669	0.0344735077129443
RPL35	0.0390677397719651	-0.086336846192118
RPL36AL	-0.0644533869885982	-0.00556673373574782
RPL36A	-0.0458752515090543	0.00583819237053455
RPL36	-0.107712944332663	0.10621012317806
RPL37A	-0.0753521126760563	0.165646640644356
RPL38	-0.0774312541918176	-0.233486196237215
RPL3L	-0.0958335527867456	0.0998189074641587
RPL3	-0.104963112005366	0.0579846236106301
RPL4	0.0158618376928236	-0.171412282451945
RPL5	0.0196512407780013	0.0408457553000963
RPL6	-0.224413145539906	-0.0682774694507356
RPL7A	-0.034037558685446	-0.104636539313033
RPL7L1	-0.0595573440643863	0.0855337280550769
RPL7	-0.133970489604292	-0.223194748429459
RPL8	-0.0147887323943662	0.0341387347253678
RPL9	0.111670020120724	0.0673066443685074
RPLP0	-0.077028839704896	-0.124852234753644
RPLP1	-0.126391683433937	-0.0465459423205902
RPLP2	-0.002280348759222	-0.198916798126544
RPN1	0.0215627095908786	-0.0857193163382132
RPN2	-0.0118712273641851	-0.127070897059598
RPP30	0.152481556002683	-0.133384770836304
RPRD1B	-0.0139503688799463	-0.152616973655377
RPRD2	-0.164788732394366	0.0490827382837843
RPS10	0.0698859825620389	0.056959849779496
RPS11	0.0614352783366868	0.0625618324986283
RPS12	-0.157914151576123	-0.00715992455041173
RPS13	0.0483232729711603	-0.185769259848995
RPS14	0.161267605633803	0.0313215234880515
RPS15A	0.100368879946345	-0.218261387175571
RPS15	-0.0854795439302481	0.127717368527028
RPS16	0.0608987256874581	-0.164829176418144
RPS17	-0.259121395036888	-0.1143388918594
RPS18	0.0757545271629779	-0.161221358737078
RPS19	0.0163313212608987	0.0346585288199093
RPS20	-0.0879946344735077	0.00132462545800646
RPS21	0.0527162977867203	0.0823286775547917
RPS23	-0.0138162307176392	0.0322115465638877
RPS24	-0.304527162977867	-0.180400573451791
RPS25	-0.00563380281690141	-0.136269890527045
RPS26	0.0662977867203219	-0.079309188464118
RPS27A	-0.129107981220657	-0.0227549027653555
RPS27L	-0.0843058350100603	0.0773151796751822
RPS27	0.0754862508383635	0.193514311132353
RPS28	0.0349094567404427	0.114925761079972
RPS29	-0.0715291750503018	-0.142996076407584
RPS2	-0.0952380952380952	-0.0134487038276717
RPS3A	0.0819584171696848	0.00717675269617071
RPS3	0.12186452045607	-0.209539620453856
RPS4X	0.194466800804829	-0.0732754284593269
RPS4Y1	-0.26419587827485	-0.0735101781157184
RPS4Y2	-0.128043067847744	-0.00385673084240005
RPS5	0.218008048289738	0.00150909228147031
RPS6KA1	-0.13158953722334	-0.359107638406638
RPS6KA3	-0.111368209255533	-0.338307790525259
RPS6KA4	0.0315224681421864	-0.0711020954174265
RPS6KA5	-0.236485580147552	-0.091167573180952
RPS6	0.17719651240778	-0.16804721831107
RPS7	0.0891683433936955	-0.0251008140586794
RPS8	0.00466130114017438	-0.0724028941265421
RPS9	0.0107981220657277	-0.205082629216557
RPSA	-0.0504694835680751	-0.132668203847442
RQCD1	0.134004024144869	0.18250434971179
RRAS	0.154527162977867	0.139314161636647
RRBP1	-0.0437625754527163	0.140575348584242
RRM1	-0.168328037631986	-0.111563873523067
RRM2	-0.0769282360831657	-0.214402532901317
RRP12	-0.10700871898055	-0.222509138593883
RRP1B	-0.104661301140174	0.0881175316148481
